paper_id,model_id,apa_citation,year,affective_model,is_classifier,class_model_output_number,class_model_output_categories,class_Logistic Regression,class_Support Vector Machine (SVM),class_k-Nearest Neighbor (k-NN),class_Quadratic discrimant clasifier (QDA),class_Linear Discriminant Analysis (LDA),class_Tree based models,class_Naive Bayes,class_AVG,class_LASSO-T,class_Ridge-T,class_LASSO-VAR,class_Ridge-VAR,class_TPA,class_HDC-MER,class_HMM,class_Gradient boostingclass,class_Fully connected NN (or Multi layer perceptron),class_Convolutional NN,class_Recurrent NN,class_GRU (Gated Recurrent Units),class_LSTM,class_Cellular Neural Networks,class_AdaBoost DT,class_Quantum Neural Network (QNN),class_Probabilistic Neural Network (PNN),class_Backpropagation (BP),class_Extreme Learning Machine (ELM),class_ANN,class_Spiking Deep Belief Network (SDBN),"class_radial basis function
(RBF) ",class_1R rule,class_JRip,is_regressor,regre_model_output_number,regre_model_output_dimensions,regre_Linear Regression,regre_Support Vector Regression (SVR),regre_Polynomial Regression,regre_Ridge regression,regre_Logistic regression,regre_knn,regre_decision tree,regre_Multilayer regression,regre_Boosted regression trees,regre_Fully connected NN (or Multi layer perceptron),regre_Convolutional NN,regre_Recurrent NN,regre_LSTM,regre_PNN (probabilistic neural network),model_level_intersubject,model_level_intrasubject,n_model_input,is_physiologicall_interpretation,model_interpretation,is_public_code,public_code_location
14,53,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,x,1,curiosity,-,-,-,,,,x,,,-,-,-,-,-,-,x,,-,-,,
14,54,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,x,1,coping potential,-,-,-,,,,x,,,-,-,-,-,-,-,x,,-,-,,
14,55,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,x,1,novelty,-,-,-,,,,x,,,-,-,-,-,-,-,x,,-,-,,
14,56,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,x,1,complexity,-,-,-,,,,x,,,-,-,-,-,-,-,x,,-,-,,
14,57,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,x,1,interest,-,-,-,,,,x,,,-,-,-,-,-,-,x,,-,-,,
14,58,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,x,1,curiosity,-,-,-,,,,x,,,-,-,-,-,-,-,x,,-,-,,
14,59,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,x,1,coping potential,-,-,-,,,,x,,,-,-,-,-,-,-,x,,-,-,,
14,60,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,x,1,novelty,-,-,-,,,,x,,,-,-,-,-,-,-,x,,-,-,,
14,61,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,x,1,complexity,-,-,-,,,,x,,,-,-,-,-,-,-,x,,-,-,,
14,62,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,x,1,interest,-,-,-,,,,x,,,-,-,-,-,-,x,-,,-,-,,
14,63,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,x,1,curiosity,-,-,-,,,,x,,,-,-,-,-,-,x,-,,-,-,,
14,64,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,x,1,coping potential,-,-,-,,,,x,,,-,-,-,-,-,x,-,,-,-,,
14,65,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,x,1,novelty,-,-,-,,,,x,,,-,-,-,-,-,x,-,,-,-,,
14,66,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,x,1,complexity,-,-,-,,,,x,,,-,-,-,-,-,x,-,,-,-,,
15,67,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,2,"happy, anger",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,68,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,2,"happy, anger",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,69,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,2,"happy, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,70,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,2,"happy, recovery",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,71,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,2,"anger, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,72,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,2,"anger, recovery",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,73,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,2,"happy, anger",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,74,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,2,"happy, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,75,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,2,"happy, recovery",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,76,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,2,"anger, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,77,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,2,"anger, recovery",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,78,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,2,"happy, anger",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,79,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,2,"happy, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,80,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,2,"happy, recovery",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,81,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,2,"anger, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,82,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,2,"anger, recovery",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,83,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,2,"anger, stress",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,84,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,2,"anger, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,85,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,2,"stress, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,86,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,3,"happy, anger, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,87,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,3,"happy, anger, recovery",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,88,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,3,"happy, anger, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,89,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,3,"happy, anger, recovery",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,90,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,3,"happy, anger, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,91,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,3,"happy, anger, recovery",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
15,92,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017,categorical,x,3,"anges, stress, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,-,-,-,-
16,93,"Wiem, M. B. H., & Lachiri, Z. (2017). Emotion sensing from physiological signals using three defined areas in arousal-valence model. 219–223. Scopus. https://doi.org/10.1109/CADIAG.2017.8075660",2017,dimensional,x,3,"calm arousal, medium arousal, excited arousal",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,,-,-,-,-,-
16,94,"Wiem, M. B. H., & Lachiri, Z. (2017). Emotion sensing from physiological signals using three defined areas in arousal-valence model. 219–223. Scopus. https://doi.org/10.1109/CADIAG.2017.8075660",2017,dimensional,x,3,"LV, neutral valence, HV",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,,-,-,-,-,-
17,95,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2017). Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses. Signal, Image and Video Processing, 11(7), 1347–1355. Scopus. https://doi.org/10.1007/s11760-017-1092-9",2017,categorical,x,2,"happiness, rest",-,-,x,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,x,"After preprocessing and windowing the signals, several nonlinear features were extracted (Fig. 1). Lower SD1/SD2 ratios
emphasized on a more regular pattern of signals during happiness and sadness compared to fear and peacefulness. SD1
and SD2 measures mainly reflect parasympathetic, and both
sympathetic and parasympathetic activities, respectively. The
results revealed that based on the dimensional model, opposite emotions may have the same patterns of Poincare indices.
In addition, positive LEs revealed that GSR signals have
a chaotic trajectory which are derived from a chaotic system. The higher entropies indicated the higher irregularity of
GSR signals during fear. The lower RQA measures during all
emotional stimuli, a higher dimensional GSR signal can be
concluded. VMAX and LAM mark a time period in which the
state changes very slowly or does not change. Consequently,
higher values of the indices during rest condition reveal the
system stability. Next, three feature selection algorithms were
applied to the data",-,-
17,96,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2017). Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses. Signal, Image and Video Processing, 11(7), 1347–1355. Scopus. https://doi.org/10.1007/s11760-017-1092-9",2017,categorical,x,2,"happiness, rest",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,x,"After preprocessing and windowing the signals, several nonlinear features were extracted (Fig. 1). Lower SD1/SD2 ratios
emphasized on a more regular pattern of signals during happiness and sadness compared to fear and peacefulness. SD1
and SD2 measures mainly reflect parasympathetic, and both
sympathetic and parasympathetic activities, respectively. The
results revealed that based on the dimensional model, opposite emotions may have the same patterns of Poincare indices.
In addition, positive LEs revealed that GSR signals have
a chaotic trajectory which are derived from a chaotic system. The higher entropies indicated the higher irregularity of
GSR signals during fear. The lower RQA measures during all
emotional stimuli, a higher dimensional GSR signal can be
concluded. VMAX and LAM mark a time period in which the
state changes very slowly or does not change. Consequently,
higher values of the indices during rest condition reveal the
system stability. Next, three feature selection algorithms were
applied to the data",-,-
17,97,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2017). Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses. Signal, Image and Video Processing, 11(7), 1347–1355. Scopus. https://doi.org/10.1007/s11760-017-1092-9",2017,categorical,x,2,"happiness, rest",-,-,-,-,x,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,-,-,-,-,-,,,,,,,-,-,-,-,-,x,-,-,x,"After preprocessing and windowing the signals, several nonlinear features were extracted (Fig. 1). Lower SD1/SD2 ratios
emphasized on a more regular pattern of signals during happiness and sadness compared to fear and peacefulness. SD1
and SD2 measures mainly reflect parasympathetic, and both
sympathetic and parasympathetic activities, respectively. The
results revealed that based on the dimensional model, opposite emotions may have the same patterns of Poincare indices.
In addition, positive LEs revealed that GSR signals have
a chaotic trajectory which are derived from a chaotic system. The higher entropies indicated the higher irregularity of
GSR signals during fear. The lower RQA measures during all
emotional stimuli, a higher dimensional GSR signal can be
concluded. VMAX and LAM mark a time period in which the
state changes very slowly or does not change. Consequently,
higher values of the indices during rest condition reveal the
system stability. Next, three feature selection algorithms were
applied to the data",-,-
