Paper ID,Model ID,Paper (APA citation),Meta-data,,,,,,,,,Data type ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Participants,,,,,,Self-report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emotion elicitation techniques,,,,,,,,,,,,,,,,,,,,,,,EDA,,,,,,,,,,,,,,,,,"Affective model ('dimensional', 'categorical', '-')  ",Statistical Learning model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Results - Highest Performance,,,,,,,,,,,,,,,,,,,,Reviewer,,,Comments:                                     ,,Discrepancia
,,,Authors,Title,Year,Source Title,Source Type,,,,First author's country affiliation,Original?                                                                                             (put an x)   ,,,,Database,,,,,,,,,,,,,,,,,,,,,,,,N                         (Sample Size),N Female:                                         e.g. 13,Age ,,,Country ,"Affective self-report questionnaire:                                    a) Yes; b) No; c) Relies on other's questionnaire                                                                      IF ""No"" GO TO ""Emotion elicitaion technique""",Affective questionaire,,,,,,Affective measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modality,,,,,Task type,,"Technique name                 IF 'ad hoc task' (i.e. it is not based on a validated technique), complete '-'",Technique clasification,,,,,,,,,,,,,,,,,,Techinque description,Elicitation duration (per sample):                                  ,,,,EDA Device:,,EDA sensor location,,,,,,,,,,,,,,,,Model type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Model's level:,,N Model Input (Samples or X):                                                    e.g. 255 ,Interpretation of the model/features                                                              ,,Public code,,Accuracy,Precision,F-Measure,Recall / Sensitivity / True Positive Rate,Specificity / True Negative Rate,False Positive Rate,False Negative Rate,ROC AUC,R2,R,MAE (Mean Absolute Error),Concordance Correlation Coefficient (CCC),Spearman’s ranking correlation,Mean square error (MSE),Root Mean Square Error (RMSE),"Pearson Correlation
Coefficient (r)","unweighted
average recall (UAR)",Matthews Correlation Coefficient,G-mean (Geometric mean),"Other                          (change name of the column, put an x, add a new ""Other "" column in ""Results"") ",Emma                                     (put an x),Lolo                                       (put an x),Agus                                         (put an x),,,
17,96,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2017). Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses. Signal, Image and Video Processing, 11(7), 1347–1355. Scopus. https://doi.org/10.1007/s11760-017-1092-9","Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S.",Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses.,2017,"Signal, Image and Video Processing",x,-,,-,Iran,x,-,-,-,-,-,-,-,-,,,-,,,,,,,,,,,,,,,,-,35,14,-,-,21-25,Iran,No,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,x,x,-,-,-,x,-,-,x,,-,x,-,-,-,-,-,-,-,,,,,,-,"Totally, 56 short musical excerpts
(14 stimuli per each category) were selected from Vieillard
et al. [19].",15m,-,-,-,-,"PowerLab (manufactured
by ADInstruments)",-,-,-,x,-,x,-,-,-,-,-,-,-,,-,categorical,2,"happiness, rest",-,x,-,-,-,-,-,,,,,,,,,,,-,-,-,,-,-,-,,,,,,,-,,,-,-,-,-,-,-,,,-,,,,,-,-,-,-,-,-,-,-,x,-,-,x,"After preprocessing and windowing the signals, several nonlinear features were extracted (Fig. 1). Lower SD1/SD2 ratios
emphasized on a more regular pattern of signals during happiness and sadness compared to fear and peacefulness. SD1
and SD2 measures mainly reflect parasympathetic, and both
sympathetic and parasympathetic activities, respectively. The
results revealed that based on the dimensional model, opposite emotions may have the same patterns of Poincare indices.
In addition, positive LEs revealed that GSR signals have
a chaotic trajectory which are derived from a chaotic system. The higher entropies indicated the higher irregularity of
GSR signals during fear. The lower RQA measures during all
emotional stimuli, a higher dimensional GSR signal can be
concluded. VMAX and LAM mark a time period in which the
state changes very slowly or does not change. Consequently,
higher values of the indices during rest condition reveal the
system stability. Next, three feature selection algorithms were
applied to the data",-,-,74.7,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,-,-,-,x,,,
17,97,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2017). Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses. Signal, Image and Video Processing, 11(7), 1347–1355. Scopus. https://doi.org/10.1007/s11760-017-1092-9","Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S.",Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses.,2017,"Signal, Image and Video Processing",x,-,,-,Iran,x,-,-,-,-,-,-,-,-,,,-,,,,,,,,,,,,,,,,-,35,14,-,-,21-25,Iran,No,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,x,x,-,-,-,x,-,-,x,,-,x,-,-,-,-,-,-,-,,,,,,-,"Totally, 56 short musical excerpts
(14 stimuli per each category) were selected from Vieillard
et al. [19].",15m,-,-,-,-,"PowerLab (manufactured
by ADInstruments)",-,-,-,x,-,x,-,-,-,-,-,-,-,,-,categorical,2,"happiness, rest",-,-,-,-,x,-,-,,,,,,,,,,,-,-,-,,-,-,-,,,,,,,-,,,-,-,-,-,-,-,,,-,,,,,-,-,-,-,-,-,-,-,x,-,-,x,"After preprocessing and windowing the signals, several nonlinear features were extracted (Fig. 1). Lower SD1/SD2 ratios
emphasized on a more regular pattern of signals during happiness and sadness compared to fear and peacefulness. SD1
and SD2 measures mainly reflect parasympathetic, and both
sympathetic and parasympathetic activities, respectively. The
results revealed that based on the dimensional model, opposite emotions may have the same patterns of Poincare indices.
In addition, positive LEs revealed that GSR signals have
a chaotic trajectory which are derived from a chaotic system. The higher entropies indicated the higher irregularity of
GSR signals during fear. The lower RQA measures during all
emotional stimuli, a higher dimensional GSR signal can be
concluded. VMAX and LAM mark a time period in which the
state changes very slowly or does not change. Consequently,
higher values of the indices during rest condition reveal the
system stability. Next, three feature selection algorithms were
applied to the data",-,-,99.84,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,-,-,-,x,,,
17,98,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2017). Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses. Signal, Image and Video Processing, 11(7), 1347–1355. Scopus. https://doi.org/10.1007/s11760-017-1092-9","Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S.",Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses.,2017,"Signal, Image and Video Processing",x,-,,-,Iran,x,-,-,-,-,-,-,-,-,,,-,,,,,,,,,,,,,,,,-,35,14,-,-,21-25,Iran,No,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,x,x,-,-,-,x,-,-,x,,-,x,-,-,-,-,-,-,-,,,,,,-,"Totally, 56 short musical excerpts
(14 stimuli per each category) were selected from Vieillard
et al. [19].",15m,-,-,-,-,"PowerLab (manufactured
by ADInstruments)",-,-,-,x,-,x,-,-,-,-,-,-,-,,-,categorical,2,"happiness, rest",-,-,-,x,-,-,-,,,,,,,,,,,-,-,-,,-,-,-,,,,,,,-,,,-,-,-,-,-,-,,,-,,,,,-,-,-,-,-,-,-,-,x,-,-,x,"After preprocessing and windowing the signals, several nonlinear features were extracted (Fig. 1). Lower SD1/SD2 ratios
emphasized on a more regular pattern of signals during happiness and sadness compared to fear and peacefulness. SD1
and SD2 measures mainly reflect parasympathetic, and both
sympathetic and parasympathetic activities, respectively. The
results revealed that based on the dimensional model, opposite emotions may have the same patterns of Poincare indices.
In addition, positive LEs revealed that GSR signals have
a chaotic trajectory which are derived from a chaotic system. The higher entropies indicated the higher irregularity of
GSR signals during fear. The lower RQA measures during all
emotional stimuli, a higher dimensional GSR signal can be
concluded. VMAX and LAM mark a time period in which the
state changes very slowly or does not change. Consequently,
higher values of the indices during rest condition reveal the
system stability. Next, three feature selection algorithms were
applied to the data",-,-,99.82,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,-,-,-,x,,,
17,99,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2017). Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses. Signal, Image and Video Processing, 11(7), 1347–1355. Scopus. https://doi.org/10.1007/s11760-017-1092-9","Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S.",Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses.,2017,"Signal, Image and Video Processing",x,-,,-,Iran,x,-,-,-,-,-,-,-,-,,,-,,,,,,,,,,,,,,,,-,35,14,-,-,21-25,Iran,No,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,x,x,-,-,-,x,-,-,x,,-,x,-,-,-,-,-,-,-,,,,,,-,"Totally, 56 short musical excerpts
(14 stimuli per each category) were selected from Vieillard
et al. [19].",15m,-,-,-,-,"PowerLab (manufactured
by ADInstruments)",-,-,-,x,-,x,-,-,-,-,-,-,-,,-,categorical,2,"happiness, others emotions",-,-,x,-,-,-,-,,,,,,,,,,,-,-,-,,-,-,-,,,,,,,-,,,-,-,-,-,-,-,,,-,,,,,-,-,-,-,-,-,-,-,x,-,-,x,"After preprocessing and windowing the signals, several nonlinear features were extracted (Fig. 1). Lower SD1/SD2 ratios
emphasized on a more regular pattern of signals during happiness and sadness compared to fear and peacefulness. SD1
and SD2 measures mainly reflect parasympathetic, and both
sympathetic and parasympathetic activities, respectively. The
results revealed that based on the dimensional model, opposite emotions may have the same patterns of Poincare indices.
In addition, positive LEs revealed that GSR signals have
a chaotic trajectory which are derived from a chaotic system. The higher entropies indicated the higher irregularity of
GSR signals during fear. The lower RQA measures during all
emotional stimuli, a higher dimensional GSR signal can be
concluded. VMAX and LAM mark a time period in which the
state changes very slowly or does not change. Consequently,
higher values of the indices during rest condition reveal the
system stability. Next, three feature selection algorithms were
applied to the data",-,-,69.29,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,-,-,-,x,,,
17,100,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2017). Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses. Signal, Image and Video Processing, 11(7), 1347–1355. Scopus. https://doi.org/10.1007/s11760-017-1092-9","Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S.",Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses.,2017,"Signal, Image and Video Processing",x,-,,-,Iran,x,-,-,-,-,-,-,-,-,,,-,,,,,,,,,,,,,,,,-,35,14,-,-,21-25,Iran,No,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,x,x,-,-,-,x,-,-,x,,-,x,-,-,-,-,-,-,-,,,,,,-,"Totally, 56 short musical excerpts
(14 stimuli per each category) were selected from Vieillard
et al. [19].",15m,-,-,-,-,"PowerLab (manufactured
by ADInstruments)",-,-,-,x,-,x,-,-,-,-,-,-,-,,-,categorical,2,"happiness, others emotions",-,x,-,-,-,-,-,,,,,,,,,,,-,-,-,,-,-,-,,,,,,,-,,,-,-,-,-,-,-,,,-,,,,,-,-,-,-,-,-,-,-,x,-,-,x,"After preprocessing and windowing the signals, several nonlinear features were extracted (Fig. 1). Lower SD1/SD2 ratios
emphasized on a more regular pattern of signals during happiness and sadness compared to fear and peacefulness. SD1
and SD2 measures mainly reflect parasympathetic, and both
sympathetic and parasympathetic activities, respectively. The
results revealed that based on the dimensional model, opposite emotions may have the same patterns of Poincare indices.
In addition, positive LEs revealed that GSR signals have
a chaotic trajectory which are derived from a chaotic system. The higher entropies indicated the higher irregularity of
GSR signals during fear. The lower RQA measures during all
emotional stimuli, a higher dimensional GSR signal can be
concluded. VMAX and LAM mark a time period in which the
state changes very slowly or does not change. Consequently,
higher values of the indices during rest condition reveal the
system stability. Next, three feature selection algorithms were
applied to the data",-,-,55.88,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,-,-,-,x,,,
17,101,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2017). Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses. Signal, Image and Video Processing, 11(7), 1347–1355. Scopus. https://doi.org/10.1007/s11760-017-1092-9","Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S.",Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses.,2017,"Signal, Image and Video Processing",x,-,,-,Iran,x,-,-,-,-,-,-,-,-,,,-,,,,,,,,,,,,,,,,-,35,14,-,-,21-25,Iran,No,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,x,x,-,-,-,x,-,-,x,,-,x,-,-,-,-,-,-,-,,,,,,-,"Totally, 56 short musical excerpts
(14 stimuli per each category) were selected from Vieillard
et al. [19].",15m,-,-,-,-,"PowerLab (manufactured
by ADInstruments)",-,-,-,x,-,x,-,-,-,-,-,-,-,,-,categorical,2,"happiness, others emotions",-,-,-,-,x,-,-,,,,,,,,,,,-,-,-,,-,-,-,,,,,,,-,,,-,-,-,-,-,-,,,-,,,,,-,-,-,-,-,-,-,-,x,-,-,x,"After preprocessing and windowing the signals, several nonlinear features were extracted (Fig. 1). Lower SD1/SD2 ratios
emphasized on a more regular pattern of signals during happiness and sadness compared to fear and peacefulness. SD1
and SD2 measures mainly reflect parasympathetic, and both
sympathetic and parasympathetic activities, respectively. The
results revealed that based on the dimensional model, opposite emotions may have the same patterns of Poincare indices.
In addition, positive LEs revealed that GSR signals have
a chaotic trajectory which are derived from a chaotic system. The higher entropies indicated the higher irregularity of
GSR signals during fear. The lower RQA measures during all
emotional stimuli, a higher dimensional GSR signal can be
concluded. VMAX and LAM mark a time period in which the
state changes very slowly or does not change. Consequently,
higher values of the indices during rest condition reveal the
system stability. Next, three feature selection algorithms were
applied to the data",-,-,99.92,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,-,-,-,x,,,
17,102,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2017). Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses. Signal, Image and Video Processing, 11(7), 1347–1355. Scopus. https://doi.org/10.1007/s11760-017-1092-9","Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S.",Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses.,2017,"Signal, Image and Video Processing",x,-,,-,Iran,x,-,-,-,-,-,-,-,-,,,-,,,,,,,,,,,,,,,,-,35,14,-,-,21-25,Iran,No,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,x,x,-,-,-,x,-,-,x,,-,x,-,-,-,-,-,-,-,,,,,,-,"Totally, 56 short musical excerpts
(14 stimuli per each category) were selected from Vieillard
et al. [19].",15m,-,-,-,-,"PowerLab (manufactured
by ADInstruments)",-,-,-,x,-,x,-,-,-,-,-,-,-,,-,categorical,2,"happiness, others emotions",-,-,-,x,-,-,-,,,,,,,,,,,-,-,-,,-,-,-,,,,,,,-,,,-,-,-,-,-,-,,,-,,,,,-,-,-,-,-,-,-,-,x,-,-,x,"After preprocessing and windowing the signals, several nonlinear features were extracted (Fig. 1). Lower SD1/SD2 ratios
emphasized on a more regular pattern of signals during happiness and sadness compared to fear and peacefulness. SD1
and SD2 measures mainly reflect parasympathetic, and both
sympathetic and parasympathetic activities, respectively. The
results revealed that based on the dimensional model, opposite emotions may have the same patterns of Poincare indices.
In addition, positive LEs revealed that GSR signals have
a chaotic trajectory which are derived from a chaotic system. The higher entropies indicated the higher irregularity of
GSR signals during fear. The lower RQA measures during all
emotional stimuli, a higher dimensional GSR signal can be
concluded. VMAX and LAM mark a time period in which the
state changes very slowly or does not change. Consequently,
higher values of the indices during rest condition reveal the
system stability. Next, three feature selection algorithms were
applied to the data",-,-,99.91,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,-,-,-,x,,,
17,103,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2017). Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses. Signal, Image and Video Processing, 11(7), 1347–1355. Scopus. https://doi.org/10.1007/s11760-017-1092-9","Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S.",Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses.,2017,"Signal, Image and Video Processing",x,-,,-,Iran,x,-,-,-,-,-,-,-,-,,,-,,,,,,,,,,,,,,,,-,35,14,-,-,21-25,Iran,No,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,x,x,-,-,-,x,-,-,x,,-,x,-,-,-,-,-,-,-,,,,,,-,"Totally, 56 short musical excerpts
(14 stimuli per each category) were selected from Vieillard
et al. [19].",15m,-,-,-,-,"PowerLab (manufactured
by ADInstruments)",-,-,-,x,-,x,-,-,-,-,-,-,-,,-,categorical,2,"peacefulness, rest",-,-,x,-,-,-,-,,,,,,,,,,,-,-,-,,-,-,-,,,,,,,-,,,-,-,-,-,-,-,,,-,,,,,-,-,-,-,-,-,-,-,x,-,-,x,"After preprocessing and windowing the signals, several nonlinear features were extracted (Fig. 1). Lower SD1/SD2 ratios
emphasized on a more regular pattern of signals during happiness and sadness compared to fear and peacefulness. SD1
and SD2 measures mainly reflect parasympathetic, and both
sympathetic and parasympathetic activities, respectively. The
results revealed that based on the dimensional model, opposite emotions may have the same patterns of Poincare indices.
In addition, positive LEs revealed that GSR signals have
a chaotic trajectory which are derived from a chaotic system. The higher entropies indicated the higher irregularity of
GSR signals during fear. The lower RQA measures during all
emotional stimuli, a higher dimensional GSR signal can be
concluded. VMAX and LAM mark a time period in which the
state changes very slowly or does not change. Consequently,
higher values of the indices during rest condition reveal the
system stability. Next, three feature selection algorithms were
applied to the data",-,-,74.87,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,-,-,-,x,,,
17,104,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2017). Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses. Signal, Image and Video Processing, 11(7), 1347–1355. Scopus. https://doi.org/10.1007/s11760-017-1092-9","Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S.",Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses.,2017,"Signal, Image and Video Processing",x,-,,-,Iran,x,-,-,-,-,-,-,-,-,,,-,,,,,,,,,,,,,,,,-,35,14,-,-,21-25,Iran,No,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,x,x,-,-,-,x,-,-,x,,-,x,-,-,-,-,-,-,-,,,,,,-,"Totally, 56 short musical excerpts
(14 stimuli per each category) were selected from Vieillard
et al. [19].",15m,-,-,-,-,"PowerLab (manufactured
by ADInstruments)",-,-,-,x,-,x,-,-,-,-,-,-,-,,-,categorical,2,"peacefulness, rest",-,x,-,-,-,-,-,,,,,,,,,,,-,-,-,,-,-,-,,,,,,,-,,,-,-,-,-,-,-,,,-,,,,,-,-,-,-,-,-,-,-,x,-,-,x,"After preprocessing and windowing the signals, several nonlinear features were extracted (Fig. 1). Lower SD1/SD2 ratios
emphasized on a more regular pattern of signals during happiness and sadness compared to fear and peacefulness. SD1
and SD2 measures mainly reflect parasympathetic, and both
sympathetic and parasympathetic activities, respectively. The
results revealed that based on the dimensional model, opposite emotions may have the same patterns of Poincare indices.
In addition, positive LEs revealed that GSR signals have
a chaotic trajectory which are derived from a chaotic system. The higher entropies indicated the higher irregularity of
GSR signals during fear. The lower RQA measures during all
emotional stimuli, a higher dimensional GSR signal can be
concluded. VMAX and LAM mark a time period in which the
state changes very slowly or does not change. Consequently,
higher values of the indices during rest condition reveal the
system stability. Next, three feature selection algorithms were
applied to the data",-,-,74.86,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,-,-,-,x,,,
17,105,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2017). Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses. Signal, Image and Video Processing, 11(7), 1347–1355. Scopus. https://doi.org/10.1007/s11760-017-1092-9","Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S.",Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses.,2017,"Signal, Image and Video Processing",x,-,,-,Iran,x,-,-,-,-,-,-,-,-,,,-,,,,,,,,,,,,,,,,-,35,14,-,-,21-25,Iran,No,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,x,x,-,-,-,x,-,-,x,,-,x,-,-,-,-,-,-,-,,,,,,-,"Totally, 56 short musical excerpts
(14 stimuli per each category) were selected from Vieillard
et al. [19].",15m,-,-,-,-,"PowerLab (manufactured
by ADInstruments)",-,-,-,x,-,x,-,-,-,-,-,-,-,,-,categorical,2,"peacefulness, rest",-,-,-,-,x,-,-,,,,,,,,,,,-,-,-,,-,-,-,,,,,,,-,,,-,-,-,-,-,-,,,-,,,,,-,-,-,-,-,-,-,-,x,-,-,x,"After preprocessing and windowing the signals, several nonlinear features were extracted (Fig. 1). Lower SD1/SD2 ratios
emphasized on a more regular pattern of signals during happiness and sadness compared to fear and peacefulness. SD1
and SD2 measures mainly reflect parasympathetic, and both
sympathetic and parasympathetic activities, respectively. The
results revealed that based on the dimensional model, opposite emotions may have the same patterns of Poincare indices.
In addition, positive LEs revealed that GSR signals have
a chaotic trajectory which are derived from a chaotic system. The higher entropies indicated the higher irregularity of
GSR signals during fear. The lower RQA measures during all
emotional stimuli, a higher dimensional GSR signal can be
concluded. VMAX and LAM mark a time period in which the
state changes very slowly or does not change. Consequently,
higher values of the indices during rest condition reveal the
system stability. Next, three feature selection algorithms were
applied to the data",-,-,99.91,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,-,-,-,x,,,
17,106,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2017). Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses. Signal, Image and Video Processing, 11(7), 1347–1355. Scopus. https://doi.org/10.1007/s11760-017-1092-9","Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S.",Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses.,2017,"Signal, Image and Video Processing",x,-,,-,Iran,x,-,-,-,-,-,-,-,-,,,-,,,,,,,,,,,,,,,,-,35,14,-,-,21-25,Iran,No,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,x,x,-,-,-,x,-,-,x,,-,x,-,-,-,-,-,-,-,,,,,,-,"Totally, 56 short musical excerpts
(14 stimuli per each category) were selected from Vieillard
et al. [19].",15m,-,-,-,-,"PowerLab (manufactured
by ADInstruments)",-,-,-,x,-,x,-,-,-,-,-,-,-,,-,categorical,2,"peacefulness, rest",-,-,-,x,-,-,-,,,,,,,,,,,-,-,-,,-,-,-,,,,,,,-,,,-,-,-,-,-,-,,,-,,,,,-,-,-,-,-,-,-,-,x,-,-,x,"After preprocessing and windowing the signals, several nonlinear features were extracted (Fig. 1). Lower SD1/SD2 ratios
emphasized on a more regular pattern of signals during happiness and sadness compared to fear and peacefulness. SD1
and SD2 measures mainly reflect parasympathetic, and both
sympathetic and parasympathetic activities, respectively. The
results revealed that based on the dimensional model, opposite emotions may have the same patterns of Poincare indices.
In addition, positive LEs revealed that GSR signals have
a chaotic trajectory which are derived from a chaotic system. The higher entropies indicated the higher irregularity of
GSR signals during fear. The lower RQA measures during all
emotional stimuli, a higher dimensional GSR signal can be
concluded. VMAX and LAM mark a time period in which the
state changes very slowly or does not change. Consequently,
higher values of the indices during rest condition reveal the
system stability. Next, three feature selection algorithms were
applied to the data",-,-,99.93,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,-,-,-,x,,,
17,107,"Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S. (2017). Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses. Signal, Image and Video Processing, 11(7), 1347–1355. Scopus. https://doi.org/10.1007/s11760-017-1092-9","Goshvarpour, A., Abbasi, A., Goshvarpour, A., & Daneshvar, S.",Discrimination between different emotional states based on the chaotic behavior of galvanic skin responses.,2017,"Signal, Image and Video Processing",x,-,,-,Iran,x,-,-,-,-,-,-,-,-,,,-,,,,,,,,,,,,,,,,-,35,14,-,-,21-25,Iran,No,-,-,-,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,,-,,,,-,,,,,,,,,,,,,,-,-,-,x,x,x,-,-,-,x,-,-,x,,-,x,-,-,-,-,-,-,-,,,,,,-,"Totally, 56 short musical excerpts
(14 stimuli per each category) were selected from Vieillard
et al. [19].",15m,-,-,-,-,"PowerLab (manufactured
by ADInstruments)",-,-,-,x,-,x,-,-,-,-,-,-,-,,-,categorical,2,"peacefulness, others emotions",-,-,x,-,-,-,-,,,,,,,,,,,-,-,-,,-,-,-,,,,,,,-,,,-,-,-,-,-,-,,,-,,,,,-,-,-,-,-,-,-,-,x,-,-,x,"After preprocessing and windowing the signals, several nonlinear features were extracted (Fig. 1). Lower SD1/SD2 ratios
emphasized on a more regular pattern of signals during happiness and sadness compared to fear and peacefulness. SD1
and SD2 measures mainly reflect parasympathetic, and both
sympathetic and parasympathetic activities, respectively. The
results revealed that based on the dimensional model, opposite emotions may have the same patterns of Poincare indices.
In addition, positive LEs revealed that GSR signals have
a chaotic trajectory which are derived from a chaotic system. The higher entropies indicated the higher irregularity of
GSR signals during fear. The lower RQA measures during all
emotional stimuli, a higher dimensional GSR signal can be
concluded. VMAX and LAM mark a time period in which the
state changes very slowly or does not change. Consequently,
higher values of the indices during rest condition reveal the
system stability. Next, three feature selection algorithms were
applied to the data",-,-,64.47,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,-,-,-,x,,,
